0,1,81.0,118.0,120.0,121.0,-2
0,1,2,81.0,120.0,122.0
0,1,2,81.0,120.0,122.0
0,1,2,81.0,120.0,121.0,122.0
0,1,82.0,120.0,122.0,-2
0,1,83.0,118.0,120.0,123.0,-2
0,1,2,84.0,120.0,124.0
0,1,2,85.0,120.0,122.0,125.0
0,1,2,86.0,120.0,124.0,126.0
0,1,2,87.0,120.0,126.0,127.0
0,128.0,2,1,120.0,88.0
0,129.0,130.0,2,1,120.0,89.0
0,1,2,130.0,132.0,120.0,90.0
0,1,2,131.0,134.0,120.0,91.0
0,1,2,132.0,136.0,120.0,92.0
0,1,2,133.0,138.0,120.0,93.0
0,1,134.0,136.0,120.0,94.0,-2
0,1,2,135.0,138.0,120.0,95.0
0,96.0,2,1,136.0,140.0,120.0
0,97.0,2,1,137.0,142.0,120.0
0,1,2,98.0,138.0,144.0,120.0
0,1,2,99.0,139.0,146.0,120.0
0,1,2,100.0,140.0,148.0,120.0
0,1,101.0,141.0,146.0,120.0,-2
0,1,102.0,142.0,144.0,120.0,-2
0,1,2,103.0,143.0,146.0,120.0
0,1,2,104.0,144.0,148.0,120.0
0,1,2,105.0,145.0,150.0,120.0
0,1,106.0,146.0,148.0,120.0,-2
0,1,107.0,146.0,147.0,120.0,-2
0,1,108.0,144.0,148.0,120.0,-2
0,1,2,109.0,146.0,149.0,120.0
0,1,2,110.0,148.0,150.0,120.0
0,1,2,111.0,150.0,151.0,120.0
0,1,2,112.0,120.0,152.0
0,1,2,113.0,120.0,153.0,154.0
0,1,2,114.0,120.0,154.0,156.0
0,1,2,115.0,120.0,155.0,158.0
0,1,116.0,120.0,156.0,-2
0,1,117.0,120.0,154.0,157.0,-2
0,1,118.0,120.0,158.0,152.0,-2
0,1,150.0,119.0,120.0,-2,159.0
0,160.0,1,148.0,120.0,-2
0,161.0,1,146.0,120.0,121.0,-2
0,1,162.0,144.0,120.0,122.0,-2
0,1,163.0,142.0,120.0,123.0,-2
0,1,2,164.0,144.0,120.0,124.0
0,1,165.0,142.0,120.0,125.0,-2
0,1,166.0,140.0,-2,120.0,126.0
0,1,167.0,138.0,120.0,-2,127.0
0,128.0,1,136.0,168.0,120.0,-2
0,129.0,1,134.0,169.0,120.0,-2
0,1,130.0,132.0,170.0,120.0,-2
0,1,130.0,131.0,171.0,120.0,-2
0,128.0,1,132.0,172.0,120.0,-2
0,1,133.0,173.0,-2,120.0,126.0
0,1,134.0,174.0,120.0,124.0,-2
0,1,135.0,175.0,120.0,122.0,-2
0,1,136.0,176.0,120.0,-2
0,1,137.0,177.0,118.0,120.0,-2
0,1,138.0,178.0,116.0,120.0,-2
0,1,139.0,114.0,179.0,120.0,-2
0,1,140.0,112.0,180.0,120.0,-2
0,1,2,141.0,114.0,181.0,120.0
0,1,2,142.0,116.0,182.0,120.0
0,1,143.0,114.0,183.0,120.0,-2
0,1,2,144.0,116.0,120.0,184.0
0,1,145.0,114.0,120.0,185.0,-2
0,1,112.0,146.0,120.0,186.0,-2
0,1,110.0,147.0,120.0,187.0,-2
0,1,108.0,148.0,120.0,188.0,-2
0,1,106.0,149.0,120.0,189.0,-2
0,1,104.0,150.0,120.0,190.0,-2
0,1,2,106.0,151.0,120.0,191.0
0,192.0,2,1,108.0,120.0,152.0
0,193.0,1,106.0,120.0,153.0,-2
0,1,194.0,104.0,120.0,154.0,-2
0,1,195.0,102.0,120.0,155.0,-2
0,1,100.0,196.0,120.0,156.0,-2
0,1,98.0,197.0,120.0,157.0,-2
0,96.0,1,198.0,-2,120.0,158.0
0,1,98.0,2,199.0,120.0,159.0
0,160.0,2,1,100.0,200.0,120.0
0,2,102.0,80.0,117.0,120.0,-3,-1
0,100.0,79.0,114.0,-1,120.0,-3,-2
0,98.0,78.0,111.0,-1,120.0,-3,-2
0,2,100.0,108.0,77.0,120.0,-3,-1
0,98.0,105.0,76.0,-1,120.0,-3,-2
0,96.0,102.0,75.0,-1,120.0,-3,-2
0,99.0,74.0,-2,-1,120.0,-3,94.0
0,96.0,2,73.0,120.0,-3,-1
0,98.0,2,72.0,-3,120.0,93.0,-1
0,96.0,71.0,-1,120.0,90.0,-3,-2
0,98.0,2,70.0,87.0,120.0,-3,-1
0,2,100.0,69.0,84.0,120.0,-3,-1
0,98.0,68.0,81.0,-1,120.0,-3,-2
0,96.0,67.0,78.0,-1,120.0,-3,-2
0,66.0,75.0,-2,-1,120.0,-3,94.0
0,65.0,72.0,-1,120.0,92.0,-3,-2
0,64.0,69.0,-1,120.0,90.0,-3,-2
0,66.0,-1,120.0,88.0,-3,-2,63.0
